Week,Open.Price,High.Price,Low.Price,Close.Price,Average.No.of.Shares,No..of.Trades,Total.Turnover..Rs..,Spread.High.Low,Spread.Close.Open,WAP
464,1939,1961.73,1925.43,1941.17,68430,2544,132885012.4,36.3,2.17,1941.91
465,1960.88,1983.74,1952.8,1972.37,81907,2877.4,161581770.8,30.94,11.49,1972.75
466,1955.8,1965.14,1928.27,1943.55,79331,2254.8,154770100.8,36.87,-12.25,1950.94
467,1917.08,1947.5,1901.01,1932.24,102383,2921.2,197549442.6,46.49,15.16,1929.51
468,1916,1923.07,1886,1900.55,42020,1898,79831450.4,37.07,-15.45,1899.84
469,1822.33,1859.36,1805.57,1834.44,59096,2210.6,108607852.4,53.79,12.11,1837.82
470,1880.72,1894.3,1856.65,1878.44,38458,1740.2,72216164.4,37.65,-2.28,1877.79
471,1874.42,1903.18,1856.32,1884.9,85642,2524.2,161413409.8,46.86,10.48,1884.75
472,1955.8,1978.5,1950.37,1968.99,135268,2815.6,266275115.8,28.13,13.19,1968.5
473,1991.86,2002.91,1980.84,1995.9,67246,1901,134217413.2,22.07,4.04,1995.92
474,1938.85,1952.68,1908.14,1925.01,64409,2377.6,124002160.2,44.54,-13.84,1925.23
475,1927.38,1948.89,1915.66,1932.95,44857,1629.8,86821431.4,33.23,5.57,1935.52
476,2034.74,2066.66,2025.43,2053.08,113395,4102.6,230607100.6,41.23,18.34,2033.66
477,2053.68,2071.06,2027.03,2044.59,74561,3421.2,152678806.4,44.03,-9.09,2047.7
478,2062.94,2080.32,2049.94,2069.15,68871,2643,142537566.2,30.38,6.21,2069.63
479,2116.74,2132.77,2099.77,2120.36,62962,2478.4,133529657,33,3.62,2120.8
480,2084.29,2101.48,2068.87,2086.01,44559,1671,92901371.6,32.61,1.72,2084.91
481,2117.41,2160.26,2103.41,2142.6,75651,3278.4,162537709.8,56.85,25.19,2148.52
482,2208.19,2223.56,2182.41,2200.85,43663,1738.2,95944118.4,41.15,-7.34,2197.38
483,2149.4,2168.16,2126.12,2146.75,32703,1530.6,70352192.6,42.04,-2.65,2151.25
484,2197.8,2214.42,2178.8,2203.85,59572,1768.8,131490953.4,35.62,6.05,2207.26
485,2329.22,2372.76,2319.98,2357.63,163216,3961.6,386712104.4,52.78,28.41,2369.33
486,2450.91,2485.92,2437.33,2468.43,104751,3205.8,258446369.4,48.59,17.52,2467.24
487,2463.37,2484.58,2434.39,2463.12,65382,2459.6,160735999.4,50.19,-0.25,2458.41
488,2478.53,2483.2,2432.98,2446.47,91124,2361.2,223694164.4,50.22,-32.06,2454.83
489,2416.4,2447.83,2374.32,2403.97,46658,2061.8,112173645.8,73.51,-12.43,2404.17
490,2377.2,2394.17,2335.91,2357.87,56391,2256.6,133522073.4,58.26,-19.33,2367.79
491,2301.31,2322.46,2264.76,2284.19,68462,2903.4,156874608.6,57.7,-17.12,2291.41
492,2362.5,2385.63,2344.79,2366.88,33230,1566.4,78527622.8,40.84,4.38,2363.15
493,2376.09,2401.77,2339.21,2361.77,38999,1545.8,92533787.2,62.56,-14.32,2372.72
494,2361.18,2388.59,2312.32,2356.5,46159,2081.4,108431688.4,76.27,-4.68,2349.09
495,2334.98,2351.36,2290.6,2318.07,42065,1958.4,97633867.6,60.76,-16.91,2321.02
496,2351.2,2385.74,2319.15,2364.16,49338,2242.8,116663701.8,66.59,12.96,2364.58
497,2287.6,2296.79,2235.23,2266.46,87039,3049.6,194767633.4,61.56,-21.14,2237.71
498,2197.17,2227.22,2167.41,2196.47,71951,3039,157982407.6,59.81,-0.7,2195.69
499,2203.35,2232.84,2185.77,2210.69,36468,1791,80557126,47.07,7.34,2208.98
500,2328.49,2366.7,2303.9,2342.58,66934,2760.6,156296170.4,62.8,14.09,2335.08
501,2282.74,2295.52,2227.46,2240.6,134162,3920.4,301799782.6,68.06,-42.14,2249.52
502,2133.01,2168.78,2071.66,2117.05,123053,5399.8,260520796,97.12,-15.96,2117.14
503,2112,2139.91,2068.41,2105.9,103429,4436.8,217789087.2,71.5,-6.1,2105.69
504,2065.32,2076.83,2020.5,2042.3,151499,5593.6,310719293.8,56.33,-23.02,2050.97
505,2030.24,2062.98,2000.45,2029.07,89230,3513.4,181652728.8,62.53,-1.17,2035.78
506,2058.65,2093.69,2048.05,2079.18,53276,2819.8,110348012.2,45.64,20.53,2071.25
507,2158.19,2197.97,2124.4,2163.04,95488,4133.6,207816192.2,73.57,4.85,2176.36
508,2092.58,2138.6,2059.1,2098.83,91776,4505.4,194152984.8,79.5,6.25,2115.51
509,2196.8,2220.64,2178.89,2201.92,82074,3286.8,180712996.2,41.75,5.12,2201.83
510,2184.92,2215.07,2165.53,2190.54,90793,4068.4,198624466.6,49.54,5.62,2187.66
511,2175.58,2186.64,2150.91,2163,50323,1976,109123525.8,35.73,-12.58,2168.46
512,2283.2,2330.75,2272.67,2308.11,82442,3690.8,189743303.2,58.08,24.91,2301.54
513,2364.17,2390.53,2340.46,2371.27,59693,3040,141342048.2,50.07,7.1,2367.82
514,2344.92,2377.67,2311.89,2339.28,91003,4025,213784362.8,65.78,-5.64,2349.2
515,2375.02,2399.17,2355.64,2374.6,122563,4167.4,291516160.2,43.53,-0.42,2378.5
516,2333.1,2340.07,2285.96,2302.56,59742,3293.8,137295365.8,54.11,-30.54,2298.14
517,2265.8,2294.54,2223.78,2261.41,237356,3394.6,529825764.2,70.76,-4.39,2232.2
518,2250.78,2271.49,2230.86,2250.6,55162,2835.4,124126171.6,40.63,-0.18,2250.21
519,2272.16,2294.97,2251.56,2274.44,57949,2690.6,131717579,43.41,2.28,2272.99
520,2282.24,2315.36,2271.31,2302.81,35062,2119.6,80901390.8,44.05,20.57,2307.38
521,2363.62,2382.63,2355.56,2370.7,37058,1801.6,87922236.6,27.07,7.08,2372.56
522,2362.9,2379.16,2346.58,2365.83,41088,1555.6,97144097.4,32.58,2.93,2364.29
523,2353.4,2367.78,2321.71,2339.97,30837,1619.2,72178785.6,46.07,-13.43,2340.66
524,2361.76,2387.34,2349.98,2375.11,40129,1700.8,95947460.2,37.36,13.35,2390.98
525,2498.01,2528.1,2477.52,2511.82,61375,3043.8,153414146.8,50.58,13.81,2499.62
526,2541.41,2556.6,2518.92,2534.32,55269,2732.4,140507550.8,37.68,-7.09,2542.25
527,906.76,917.61,899.69,911.15,293944,5583.8,179389810.6,17.92,4.39,610.29
528,506.4,509.51,497.47,500.7,253188,5132.6,127096096,12.04,-5.7,501.98
529,494.45,495.98,484.7,489.71,255376,4153.4,124756356.2,11.28,-4.74,488.52
530,471.05,481.39,464.26,472.28,251131,5452.2,117802683.6,17.13,1.23,469.09
531,477.7,481.76,464.92,470.18,252662,3982.4,119074599.2,16.84,-7.52,471.28
532,461.34,465.18,451.43,457.54,302377,5571.2,138419259.6,13.75,-3.8,457.77
533,458.28,464.81,449.17,456.34,218786,3887.2,100466770.6,15.64,-1.94,459.2
534,476.93,482.65,469.69,477.07,251974,3716.6,119517497.4,12.96,0.14,474.32
535,475.56,481.3,467.35,476.52,172508,3411,81885282.6,13.95,0.96,474.68
536,483.91,487.35,473.96,479.88,216215,4535,102590546.2,13.39,-4.03,474.48
537,461.5,467,452.42,460.72,757873,4665,345737061,14.58,-0.78,456.19
538,455.62,458.64,445.39,450.29,230505,4025.2,103930419.8,13.25,-5.33,450.88
539,466.83,473.48,462.98,469.45,265010,2947.6,125231722.4,10.5,2.62,472.55
540,485.5,491.01,479.84,485.56,227270,4527.4,110537383.8,11.17,0.0599999999999999,486.37
541,481.8,487.46,470.96,478.83,314770,6483.4,148230201.6,16.5,-2.97,470.92
542,483.38,486.59,476.84,481.62,176340,3628.6,84910642.4,9.75,-1.76,481.52
543,468.97,475.56,464.13,466.25,135596,3509.4,63700223.8,11.43,-2.72,469.78
544,447.14,449.26,431.52,440.61,483147,8570,212050982.2,17.74,-6.53,438.9
545,439.24,447.85,432.65,440.32,303846,5580.6,133138482.8,15.2,1.08,438.18
546,460.5,465.09,453.07,458.53,175199,3973,79958645,12.02,-1.97,456.39
547,436.98,443,424.63,429.89,343622,7054.6,148554294.2,18.37,-7.09,432.32
548,423.74,433.29,417.52,427.21,325207,6526.2,136910934.6,15.77,3.47,421
549,439.46,441.28,430.85,436.08,134425,2919.8,58571257.8,10.43,-3.38,435.72
550,437.4,444.23,431.95,440.93,185044,4482.4,80922203.8,12.28,3.53,437.31
551,458.6,462.23,453.78,458.86,101236,2564.2,46541169,8.45,0.26,459.73
552,470.54,477.19,466.19,472.6,181451,4402.8,85969610,11,2.06,473.79
553,491.3,493.69,478.65,486.96,179975,3967.2,87721828.2,15.04,-4.34,487.41
554,489.85,496.92,484.55,494.16,236769,3828.6,117049007.8,12.37,4.31,494.36
555,512,519.64,506.06,512.54,294317,5401.8,151185974.6,13.58,0.54,513.68
556,525.15,531.09,518.56,525.28,242596,4441.6,127442582.2,12.53,0.13,525.33
557,527.78,534.42,519.88,526.49,221898,4238.2,117170056.2,14.54,-1.29,528.04
558,519.53,528.47,512.07,519.87,151125,2815.2,78600956.4,16.4,0.34,520.11
559,516.97,523.52,508.69,515.38,143432,2755.6,73607372,14.83,-1.59,513.19
560,520.2,524.26,510.49,513.83,227113,2911.8,118413440.6,13.77,-6.37,521.39
561,507.68,516.84,500.69,509.45,127023,3225.8,64965263.8,16.15,1.77,511.44
562,513.92,520.95,510.66,517.84,330007,2650.6,171081306.2,10.29,3.92,518.42
563,524.45,529.63,519.79,526.02,77879,2461.2,41098743.8,9.84,1.57,527.73
564,531.31,535.75,526.2,531.6,127515,2953.2,67956758,9.55,0.29,532.93
565,547.8,553.67,540.23,547.76,173851,3820.4,95364918,13.44,-0.04,548.54
566,544.64,548.41,539.34,543.25,62798,1409.6,34251486.8,9.07,-1.39,545.42
567,536.24,540.82,523.24,529.87,144680,3115.4,77232224,17.58,-6.37,533.81
568,506,511.28,498.8,504.45,202280,3753.6,102057562.2,12.48,-1.55,504.54
569,497.37,503.05,489.47,494.26,86321,2029.8,42747622.6,13.58,-3.11,495.22
570,500.53,506.32,496.17,502.52,84222,1984.2,42189376.2,10.15,1.99,500.93
571,500.61,508.58,494.71,503.07,165001,2702.2,82749001,13.87,2.46,501.51
572,538.76,546.5,533.75,541.47,174876,2538.4,94588068.6,12.75,2.71,540.89
573,537.97,545.33,529.59,537.37,75749,2041.8,40684966.8,15.74,-0.6,537.1
574,540.04,548.16,536.56,543.44,177825,1927.2,96104854.8,11.6,3.4,540.45
575,562.94,570.4,560.54,567.35,159369,2440.4,90514349.6,9.86,4.41,567.95
576,581.22,587.7,576.85,583.79,197608,2479.2,114898719.2,10.85,2.57,581.45
577,585.02,590.11,579.49,583.89,145000,3067.2,84800841.2,10.62,-1.13,584.83
578,580.2,583.29,576.45,579.06,58872,1438,34160989.2,6.84,-1.14,580.26
579,583.26,587.48,573.98,582.54,85351,2076.6,49714015.8,13.5,-0.72,582.47
580,592.73,596.84,588.33,593.55,321995,2433,190887337.6,8.51,0.82,592.83
581,602.53,608,599.53,604.48,239652,1872.4,144595365.6,8.47,1.95,603.36
582,597.32,601.09,592.18,596.57,184749,2033.2,110143142.6,8.91,-0.75,596.18
583,593.18,597.51,588.55,592.74,131729,1809.2,78073488,8.96,-0.44,592.68
584,591.63,594.65,586.51,589.75,155946,1720.6,92186062.8,8.14,-1.88,591.14
585,593.98,597.39,590.06,594.49,92623,1244.4,54960773.4,7.33,0.51,593.38
586,607.29,616.85,602.78,611.49,260351,3683,159360511.2,14.07,4.2,612.1
587,633.11,636.93,625.13,631.92,158308,2952.6,99830498,11.8,-1.19,630.61
588,626.34,631.51,615.96,623.25,187904,2759.2,117555248.8,15.55,-3.09,625.61
