Week,Open.Price,High.Price,Low.Price,Close.Price,Average.No.of.Shares,No..of.Trades,Total.Turnover..Rs..,Spread.High.Low,Spread.Close.Open,WAP
673,2697.56,2728.65,2669.69,2695.86,225391,21021.8,608181051.2,58.96,-1.7,2698.34
674,2651.92,2685.41,2604.39,2644.89,249573,25153,659965531.6,81.02,-7.03,2644.38
675,2620.32,2652.72,2588.47,2617.14,255258,24695.2,670298167.6,64.25,-3.18,2625.96
676,2669.33,2700.62,2648.26,2670.14,229166,19434.6,613952140.8,52.36,0.81,2679.07
677,2696.69,2713.79,2654.76,2670.26,256476,16338.4,687312253.2,59.03,-26.43,2679.83
678,2512.58,2553.75,2452.74,2495.85,363685,35991,915128386.2,101.01,-16.73,2516.27
679,2555.51,2584.84,2525.26,2555.88,192179,20376.6,491302003,59.58,0.369999999999999,2556.48
680,2530.18,2549.74,2489.29,2511.69,184473,18391.8,464059143,60.45,-18.49,2515.59
681,2451.07,2476.77,2430.45,2447.28,218148,21711.6,535140572,46.32,-3.79,2453.11
682,2422.19,2441.58,2391.12,2412.62,247349,24273.6,597485123.8,50.46,-9.57,2415.56
683,2406.13,2439.66,2391.62,2420.55,224727,19471.4,544025800,48.04,14.42,2420.83
684,2507,2538.08,2472.86,2497.86,225363,19884.8,566023721.2,65.22,-9.14,2511.61
685,2498.11,2522.45,2486.15,2506.07,213708,16128.2,535407487.2,36.3,7.96,2505.32
686,2563.69,2592.93,2550.89,2582.32,265429,18198.4,681509182.6,42.04,18.63,2567.58
687,2599.58,2626.78,2557.92,2587.46,186983,15967.2,486353617.4,68.86,-12.12,2601.06
688,2514.35,2556.71,2452.54,2493.31,303857,27430,752224431.4,104.17,-21.04,2475.59
689,2419.34,2448.92,2393.31,2418.89,215314,17739.4,522548037,55.61,-0.45,2426.91
690,2466.49,2514.52,2447.97,2480.03,283315,21277.6,705397687.4,66.55,13.54,2489.8
691,2565.42,2588.34,2548.84,2566.53,176521,14470.8,451788580.6,39.5,1.11,2559.4
692,2634.28,2663.98,2617.13,2646.7,286323,19380.4,759006907.6,46.85,12.42,2650.88
693,2741.5,2771,2717.25,2743.72,260436,20594,715369261.2,53.75,2.22,2746.81
694,2798.54,2852.86,2773.92,2825.88,470318,37708.6,1333885094,78.94,27.34,2836.13
695,832.51,838.6,820.26,825.4,2133896,45725.4,807890523.6,18.34,-7.11,378.6
696,312.33,317.89,308.89,314.34,2436835,39199.2,769490811,9,2.01,315.77
697,318.16,319.87,312.96,315.08,1649934,26812.4,521939969.6,6.91,-3.08,316.34
698,309.78,316.03,304.66,309.6,1991943,34817.8,615955189,11.37,-0.18,309.22
699,306.12,310.38,301.01,305.61,2178710,36038.2,663439193.8,9.37,-0.51,304.51
700,307.9,310.6,306.79,308.51,1065646,18475.2,328510607.6,3.81,0.61,308.27
701,310.74,312.7,306.01,308.42,1749244,30317,540401253.4,6.69,-2.32,308.93
702,305.68,308.03,302.36,304.97,1317273,23226.8,402489096.6,5.67,-0.71,305.55
703,318.29,321.86,314.59,318.53,2550758,35331,813705228.8,7.27,0.24,319.01
704,329.33,332.25,324.48,328.55,1544706,26964,506841331.6,7.77,-0.78,328.12
705,309.29,311.14,298.71,300.39,2898498,63059.6,878756834.2,12.43,-8.9,303.18
706,287.7,292.22,280.54,285.53,2825687,57436.8,808850044.6,11.68,-2.17,286.25
707,302.94,308.6,297.37,304.8,3384026,58325.2,1022060573,11.23,1.86,302.03
708,297.76,300.52,291.99,295.49,1658450,33369.8,491534648.4,8.53,-2.27,296.38
709,304.5,305.95,294.86,298.82,2914010,52573.8,876391873.4,11.09,-5.68,300.75
710,290.11,291.75,284.96,286.29,1823824,35228,524748852.4,6.79,-3.82,287.72
711,284.45,285.73,279.97,282.19,1611676,27572.2,456341898,5.76,-2.26,283.15
712,269.89,271.96,263.81,266.18,2027991,36618.6,540197925.2,8.15,-3.71,266.37
713,270.52,273.38,266.83,270.96,1369670,24684.2,370315033.6,6.55,0.44,270.37
714,280.46,285.75,278.82,283.03,1694268,28349,477841660.2,6.93,2.57,282.03
715,289.96,293.02,283.52,288.62,1261059,24882.8,363574326.8,9.5,-1.34,288.31
716,276.12,278.07,270.38,272.85,1162780,24459.4,318800850.8,7.69,-3.27,274.17
717,271.78,273.95,266.68,269.22,1266871,26116.6,340636426,7.27,-2.56,268.88
718,269.63,275.59,265.98,272.01,1927231,20259.8,523373445,9.61,2.38,271.57
719,289.22,291.79,286.33,289.11,1771422,16673.2,511958789,5.46,-0.11,289.01
720,281.89,286.34,276.68,279.11,3378893,32884.4,970704439.2,9.66,-2.78,287.28
721,272.53,274.47,265.84,267.54,2250424,24371.4,603632719.4,8.63,-4.99,268.23
722,258.3,261,254.72,256.79,1407174,15172.2,361929938.8,6.28,-1.51,257.2
723,254.27,256.98,251.82,254.45,1525752,14327,388095001.2,5.16,0.18,254.36
724,263.76,267.07,261.1,264.23,1318694,12319.2,349021957,5.97,0.47,264.67
725,262.35,266.22,260.45,264.48,1709734,12195,447749744.6,5.77,2.13,261.88
726,267.59,271.7,266.31,269.52,859639,9749.2,231110104.8,5.39,1.93,268.85
727,270.82,272.68,267.63,270.54,791545,8810,214078225.2,5.05,-0.28,270.46
728,269.27,271.55,265.94,268.16,681531,8019.4,182956346.8,5.61,-1.11,268.45
729,261.4,263.68,257.05,258.5,910787,10016.8,236006081.4,6.63,-2.9,259.12
730,277.54,285.67,274.24,282.65,2172333,23032.6,605435656.6,11.43,5.11,278.7
731,276.64,278.92,268.5,269.93,2383800,26589.6,648453228.8,10.42,-6.71,272.03
732,275.33,281.33,269.9,275.99,2129403,22999.4,588117201.2,11.43,0.66,276.19
733,254.44,257.45,246.47,252.31,2404061,28051.4,606936602,10.98,-2.13,252.46
734,244.76,246.2,238.41,239.73,2172006,26036.4,521841735.2,7.79,-5.03,240.26
735,228.82,230.9,223.92,226.84,1917427,22485.6,434692196.8,6.98,-1.98,226.71
736,234.67,238.27,233.03,235.62,1357177,15518,320926586.8,5.24,0.95,236.47
737,240.98,244.51,236.91,240.37,1205491,12877.2,290485444.2,7.6,-0.61,240.97
738,240.84,243.54,235.66,238.95,1686374,18100.2,403841462,7.88,-1.89,239.47
739,243.39,245.94,240.92,243.56,1067863,12805.6,260401663.4,5.02,0.17,243.85
740,250.11,253.66,248.72,251.41,910118,12477,228343677,4.94,1.3,250.89
741,252.27,253.61,247.96,248.87,813252,9629.8,202957992.8,5.65,-3.4,249.56
742,239.46,240.23,235.38,237.17,933348,10355.4,221786087.2,4.85,-2.29,237.62
743,239.83,244.79,237.02,241.62,1573802,15555.4,380563558.6,7.77,1.79,241.81
744,244.52,247.32,241.1,244.21,1086063,10871,265627930.8,6.22,-0.31,244.58
745,242.97,246.69,241.55,243.94,944001,10007.2,231218515.2,5.14,0.97,244.93
746,247.06,248.43,244.06,245.32,1109257,10464.8,273884729.8,4.37,-1.74,246.91
747,237.2,238.43,232.56,233.69,1128714,12214,263607611.4,5.87,-3.51,233.55
748,228.15,230.03,225.71,227.51,1237533,13692,282269222,4.32,-0.64,228.09
749,229.56,231.13,227.88,229.21,854935,8401.2,196322841.6,3.25,-0.35,229.63
750,227.52,228.47,224.31,225.46,1171851,10816.4,264285553.8,4.16,-2.06,225.53
751,214.78,215.61,210.84,211.61,1897544,18921,402811922,4.77,-3.17,212.28
752,197.19,198.95,189.62,192.49,2902546,28182.6,559732685,9.33,-4.7,192.84
753,181.32,184.12,177.01,179.97,2685335,25131.8,482025121,7.11,-1.35,179.5
754,181.72,183.55,176.56,178.39,2637950,24358.4,469763283.6,6.99,-3.33,178.08
755,168.16,171.31,164.26,167.27,2810295,24158.6,471816343.8,7.05,-0.89,167.89
756,162.19,166.43,154.3,158.35,5649401,45931.2,902660346.6,12.13,-3.84,159.78
757,161.21,164.27,157.31,161.35,3066299,23859.4,490587617.2,6.96,0.14,159.99
758,157.57,160.86,154.32,157.09,4016056,34450.2,635092160.6,6.54,-0.48,158.14
759,181.51,185.8,177.66,183.77,4235228,36122.2,768364159,8.14,2.26,181.42
760,182.77,184.57,180.27,182.65,2101882,15459.6,383357158.6,4.3,-0.12,182.39
761,192.58,194.77,190.7,193.61,1838338,17196.8,353931537.4,4.07,1.03,192.53
762,193.82,196.71,189.97,193.1,2108636,18706.4,408575009.4,6.74,-0.72,193.76
763,188.25,189.55,184.07,185.73,2228697,21336.6,417612751,5.48,-2.52,187.38
764,188.61,190.59,185.87,188.35,1708058,15673.2,321049934.4,4.72,-0.26,187.96
765,196.36,200.72,193.67,197.75,2719890,22827.4,538026346.2,7.05,1.39,197.81
766,189.48,190.86,185.5,186.36,2123258,18685.6,399813405.2,5.36,-3.12,188.3
767,184.27,187.04,183.04,185.55,1756709,15222.2,323878021.6,4,1.28,184.37
768,182.97,184.3,178.84,181.57,3006713,21325.8,541919820.8,5.46,-1.4,180.24
769,173.39,175,169.81,171.6,2338926,18269.2,403397431.4,5.19,-1.79,172.47
770,193.12,200.85,188.6,196.14,5401321,45983.6,1045792496,12.25,3.02,193.62
771,201.36,205.94,199.16,203.26,3355391,31056.2,683208823.6,6.78,1.9,203.62
772,206.77,210.79,205.4,208.32,2897434,23866.2,607927218.4,5.39,1.55,209.82
773,214.05,217.12,211.5,214.32,2772717,21452.8,595880930.4,5.62,0.27,214.91
774,213.32,217.2,211.54,215.85,3039036,22794.4,647330641,5.66,2.53,213.01
775,221.73,223.38,219.88,220.93,1574426,13420.6,349082809.8,3.5,-0.8,221.72
776,224.71,226.93,222.55,225.68,1840212,16217.4,415143712.6,4.38,0.97,225.6
777,231.65,232.98,227.87,229.26,1858881,13811.8,428806843.2,5.11,-2.39,230.68
778,227.23,230.92,225.28,227.88,2458589,15423.4,563291729,5.64,0.65,229.11
779,229.61,231,225.94,227.29,2479227,13749.4,565900242,5.06,-2.32,228.26
780,232.78,235.53,229.38,231.78,3519679,17143,819266406.4,6.15,-1,232.77
781,243.86,251.06,242.25,248.52,5005667,31547.4,1228142324,8.81,4.66,245.35
782,254.99,255.76,250.71,252.19,1510352,12121.6,382585950,5.05,-2.8,253.31
783,250.45,253.48,249.55,251.92,1497324,10051.8,374690330.6,3.93,1.47,250.24
784,262.74,265.95,259.66,262.13,3238591,19043,854973049.4,6.29,-0.61,264
785,256.24,258.67,253.86,255.54,1992758,9934.2,510405820.6,4.81,-0.7,256.13
786,255.33,256.28,251.72,252.74,2708169,12761.4,688791906.8,4.56,-2.59,254.34
787,252.01,256.69,248.71,253.16,2802619,14979.4,712570453.8,7.98,1.15,254.25
788,259.03,260.31,254.39,256.27,2404636,13495.8,619651662.8,5.92,-2.76,257.69
789,254.49,257.08,252.94,255.33,3689685,14369.2,941187382.8,4.14,0.84,255.09
790,260.84,262.63,257.18,259.33,2482603,11121.8,645337105.4,5.45,-1.51,259.94
791,255.75,257.39,251.91,254.21,1468009,9281.4,374963892,5.48,-1.54,255.42
792,250.94,260.28,246.3,257.9,2613565,22586,687056088.4,13.98,6.96,262.88
793,278.79,283.84,273.71,276.3,3706720,27442.4,1030752485,10.13,-2.49,278.08
794,264.16,265.71,255.17,259.31,2054238,16675.8,534640462.4,10.54,-4.85,260.26
795,255.18,259.26,252.16,255.02,1703439,14199.4,435622089.4,7.1,-0.16,255.73
796,258.61,261.36,255.7,259.39,1607502,11928.6,417614462.8,5.66,0.78,259.79
797,264.97,267.53,261.78,264.27,1154990,10994,306045579.2,5.75,-0.7,264.98
798,256.96,258.25,252.95,254.02,1159703,9430,294178840.6,5.3,-2.94,253.67
799,247.51,250.47,245.35,247.47,1105580,11622.4,274621551,5.12,-0.04,248.4
800,246.5,248.24,243.15,244.55,1460303,14341.6,357758837.8,5.09,-1.95,244.99
801,249.31,251.5,248,249.75,1418881,9626.2,355575112.2,3.5,0.44,250.6
802,255.99,259.26,253.79,255.76,1178104,10019.2,302207248.4,5.47,-0.23,256.52
803,257.44,261.77,256.16,259.52,1814851,12814.8,472122574,5.61,2.08,260.14
804,269.49,274.15,267.41,271.49,3359519,17070.2,912226027,6.74,2,271.53
805,278.02,279.96,273.09,275.66,2905384,17088.4,805670974.4,6.87,-2.36,277.3
806,272.14,273.6,268.17,269.52,2189193,10679.6,591347779,5.43,-2.62,270.12
807,270.38,272.25,268.77,270.06,1477110,8771.6,399801973.2,3.48,-0.32,270.66
808,269.07,271.55,266.48,268.41,823061,6698.4,221801215,5.07,-0.66,269.48
809,272.73,275.74,270.14,273.41,1666834,9684,454615411,5.6,0.68,272.74
810,275.76,276.6,271.76,273.4,3036756,8056.6,832120489.2,4.84,-2.36,274.02
811,275.55,280.27,274.35,278.76,5449040,13074.8,1548724260,5.92,3.21,284.22
812,292.72,295.89,289.91,293.03,1924197,12132.8,564550361.2,5.98,0.31,293.4
813,290.92,293.58,288.42,290.64,1432976,7255.8,417103653.8,5.16,-0.28,291.08
814,288.91,291.18,284.35,286.21,1289061,9728.4,370990235,6.83,-2.7,287.8
815,285.19,288.68,282.6,285.87,858144,7560.8,245237536.2,6.08,0.68,285.78
816,293.82,298.15,290.4,294.2,1748521,12138.8,517957573.6,7.75,0.38,296.23
817,297.94,300.46,295.23,297.24,1720722,8698.4,512869976,5.23,-0.7,298.06
818,305.51,309.81,300.43,304.03,3020907,17382,924211433.6,9.38,-1.48,305.94
819,289.26,291.72,284.36,287.03,1186116,9048.4,341127189.4,7.36,-2.23,287.6
820,287.55,290.39,285.42,287.89,680682,6638.4,196021253,4.97,0.34,287.98
821,289.43,290.63,286.45,288.07,871178,5292.2,251147041,4.18,-1.36,288.28
822,285.32,287.08,283.21,285.31,1051811,6400.4,299761723.8,3.87,-0.01,285
823,290.48,292.68,286,288.6,1578883,7136,454213059.2,6.68,-1.88,287.68
824,274.92,276.8,271.99,274.05,865486,6936.6,237666721.8,4.81,-0.87,274.6
825,279.49,283.44,278.06,281.05,1445540,10674.4,409480825.8,5.38,1.56,283.27
826,289.57,292.38,287.36,290.17,980898,6491.2,285047925.2,5.02,0.6,290.6
827,292.71,294.64,290.96,292.98,564071,5347.2,165474284.2,3.68,0.27,293.36
828,300.3,305.69,298.66,302.92,1515536,11256.4,461684490.4,7.03,2.62,304.63
829,307,309.92,301.77,305.76,1053391,8445.8,322065250.2,8.15,-1.24,305.74
830,292.21,295.83,284.15,288.07,1984971,18145.6,570088751,11.68,-4.14,287.2
831,278.6,280.38,275.06,277.38,1182626,7767,328129752,5.32,-1.22,277.46
832,278.9,280.66,276.58,278.14,931336,6539.2,259423835.8,4.08,-0.76,278.55
833,277.18,278.56,275.29,276.3,1019083,6467.4,281879152.8,3.27,-0.88,276.6
834,273.66,275.35,271.3,272.71,1058580,7116.4,288777260.8,4.05,-0.95,272.8
835,270.43,272.55,268.45,269.81,740123,6286.8,199993647.4,4.1,-0.62,270.22
836,259.58,260.51,254.06,256.34,909228,9396.2,233482384.8,6.45,-3.24,256.79
837,253.09,255.64,251.13,253.28,615820,5915.2,155974192.8,4.51,0.19,253.28
838,254.83,256.68,252.04,253.76,702882,5052,178077222.2,4.64,-1.07,253.35
839,247.77,249.92,245.5,247.17,773078,5942.2,190982390.8,4.42,-0.6,247.04
840,297.03,316.15,292.74,304.58,6396661,49118.8,2013509116,23.41,7.55,314.78
841,316.31,323.05,312.32,318.9,1941189,15265.4,617830469.8,10.73,2.59,318.27
842,321.99,330.37,314.12,321.02,4061824,22470,1334369731,16.25,-0.97,328.51
843,332.7,336.76,328.18,331.66,1309141,10026,436362380.8,8.58,-1.04,333.32
844,333.57,337.02,329.83,333.67,969715,7357,323614275.4,7.19,0.1,333.72
845,326.55,327.54,320.14,321.55,812135,5996.6,262785501.6,7.4,-5,323.57
846,315.04,318.78,312.01,315.92,1032409,7409.6,325332510.8,6.77,0.88,315.12
847,315.83,319.51,309.78,315.47,897830,7599.2,283756128.4,9.73,-0.36,316.05
848,318.14,320.71,316.58,317.99,682332,4413,217312109.8,4.13,-0.15,318.48
849,311.8,314.07,307.49,308.38,2146631,7858.4,667279143,6.58,-3.42,310.85
850,306.7,309.37,303.84,305.4,1646237,7702.4,504721917.4,5.53,-1.3,306.59
851,303.01,304.44,299.5,300.65,849312,7693.4,256114659.6,4.94,-2.36,301.56
852,305.55,312.98,301.11,308.48,2850479,13366.8,876539367.6,11.87,2.93,307.51
853,317.73,323.72,311.31,315.87,2316065,15486.2,736380722.2,12.41,-1.86,317.94
854,298.47,303.57,292.51,296.88,2975167,13551.2,876629314.8,11.06,-1.59,294.65
855,288.59,294.48,284.49,288.4,2520820,17050.2,722094489,9.99,-0.19,286.45
856,272.61,274.88,265.58,270.95,2792878,14899,753473097.4,9.3,-1.66,269.78
857,271.72,274.8,266.95,269.99,2502732,14539,674156012,7.85,-1.73,269.37
858,257.36,261.02,251.21,255.37,1590108,11643.4,404881724,9.81,-1.99,254.63
859,253.76,257.89,250.2,254.29,1491650,10858.6,379387594.8,7.69,0.53,254.34
860,247.3,249.18,242.45,244.25,1646727,10495.6,402408354.8,6.73,-3.05,244.37
861,247.78,252.71,245.04,249.39,1995237,10895.2,495742072.4,7.67,1.61,248.46
862,256.81,260.75,253.38,257.78,2323746,9767,602128454.2,7.37,0.97,259.12
863,254.96,256.15,250.73,252.06,816707,6172,206661971.6,5.42,-2.9,253.04
864,245.38,246.42,241.77,243.44,1193635,8089.4,290826283.2,4.65,-1.94,243.65
865,240.4,244.22,237.23,240.07,976441,8477.8,235693772.6,6.99,-0.33,241.38
866,244.5,247.56,242.53,245.81,1804256,6748.6,444563071.2,5.03,1.31,246.4
867,248.8,252.71,245.61,248.79,1705028,7123.8,425303834,7.1,-0.01,249.44
